column,metric,cohort,language,value
payload.pull_request.number,mean,2017-09,Apex,396.9850746268657
payload.pull_request.number,mean,2017-09,AppleScript,2.875
payload.pull_request.number,mean,2017-09,Arc,
payload.pull_request.number,mean,2017-09,Arduino,30.149514563106795
payload.pull_request.number,mean,2017-09,AspectJ,
payload.pull_request.number,mean,2017-09,Assembly,401.08496732026146
payload.pull_request.number,mean,2017-09,Augeas,489.63157894736844
payload.pull_request.number,mean,2017-09,AutoHotkey,197.45098039215685
payload.pull_request.number,mean,2017-09,AutoIt,26.3
payload.pull_request.number,mean,2017-09,Awk,8.266666666666667
payload.pull_request.number,mean,2017-09,Ballerina,
payload.pull_request.number,mean,2017-09,Batchfile,428.1709601873536
payload.pull_request.number,mean,2017-09,BitBake,220.09574468085106
payload.pull_request.number,mean,2017-09,BlitzBasic,
payload.pull_request.number,mean,2017-09,Brainfuck,23.416666666666668
payload.pull_request.number,mean,2017-09,Brightscript,6.6
payload.pull_request.number,mean,2017-09,Bro,47.0
payload.pull_request.number,mean,2017-09,C,1027.1261119006263
payload.pull_request.number,mean,2017-09,C#,1442.2354724234808
payload.pull_request.number,mean,2017-09,C++,2329.8671872697805
payload.pull_request.number,mean,2017-09,CLIPS,2.6363636363636362
payload.pull_request.number,mean,2017-09,CMake,234.03786191536747
payload.pull_request.number,mean,2017-09,COBOL,225.44444444444446
payload.pull_request.number,mean,2017-09,CSS,116.57933960523889
payload.pull_request.number,mean,2017-09,CWeb,
payload.pull_request.number,mean,2017-09,CartoCSS,2522.3137254901962
payload.pull_request.number,mean,2017-09,Ceylon,183.30769230769232
payload.pull_request.number,mean,2017-09,Chapel,7086.028985507246
payload.pull_request.number,mean,2017-09,Cirru,
payload.pull_request.number,mean,2017-09,Clean,13.666666666666666
payload.pull_request.number,mean,2017-09,Clojure,430.76141785957736
payload.pull_request.number,mean,2017-09,CoffeeScript,742.2812182741117
payload.pull_request.number,mean,2017-09,ColdFusion,1948.103448275862
payload.pull_request.number,mean,2017-09,Common Lisp,220.40816326530611
payload.pull_request.number,mean,2017-09,Component Pascal,61.0
payload.pull_request.number,mean,2017-09,Cool,
payload.pull_request.number,mean,2017-09,Coq,135.24193548387098
payload.pull_request.number,mean,2017-09,Crystal,1578.0840108401085
payload.pull_request.number,mean,2017-09,Csound Document,
payload.pull_request.number,mean,2017-09,Cucumber,3.5
payload.pull_request.number,mean,2017-09,Cuda,23.15
payload.pull_request.number,mean,2017-09,D,1969.6946902654868
payload.pull_request.number,mean,2017-09,DIGITAL Command Language,403.3809523809524
payload.pull_request.number,mean,2017-09,DM,9793.292279411764
payload.pull_request.number,mean,2017-09,DOT,2.0
payload.pull_request.number,mean,2017-09,DTrace,17.333333333333332
payload.pull_request.number,mean,2017-09,Dart,3310.731707317073
payload.pull_request.number,mean,2017-09,Delphi,
payload.pull_request.number,mean,2017-09,Diff,
payload.pull_request.number,mean,2017-09,E,2.0
payload.pull_request.number,mean,2017-09,ECL,12.0
payload.pull_request.number,mean,2017-09,EQ,21.0
payload.pull_request.number,mean,2017-09,Eagle,62.96590909090909
payload.pull_request.number,mean,2017-09,Eiffel,291.1904761904762
payload.pull_request.number,mean,2017-09,Elixir,353.56131868131865
payload.pull_request.number,mean,2017-09,Elm,45.44904458598726
payload.pull_request.number,mean,2017-09,Emacs Lisp,918.0490341753343
payload.pull_request.number,mean,2017-09,EmberScript,107.66666666666667
payload.pull_request.number,mean,2017-09,Erlang,954.5223325062035
payload.pull_request.number,mean,2017-09,F#,802.1226993865031
payload.pull_request.number,mean,2017-09,FLUX,13.0
payload.pull_request.number,mean,2017-09,FORTRAN,41.6875
payload.pull_request.number,mean,2017-09,Factor,1857.0
payload.pull_request.number,mean,2017-09,Forth,17.19047619047619
payload.pull_request.number,mean,2017-09,Fortran,1304.719160104987
payload.pull_request.number,mean,2017-09,FreeMarker,862.2956989247311
payload.pull_request.number,mean,2017-09,GAMS,1.0
payload.pull_request.number,mean,2017-09,GAP,957.0935251798561
payload.pull_request.number,mean,2017-09,GCC Machine Description,5438.5
payload.pull_request.number,mean,2017-09,GDB,
payload.pull_request.number,mean,2017-09,GDScript,14.088235294117647
payload.pull_request.number,mean,2017-09,GLSL,60.04347826086956
payload.pull_request.number,mean,2017-09,Game Maker Language,378.75
payload.pull_request.number,mean,2017-09,Genshi,3.0
payload.pull_request.number,mean,2017-09,Gherkin,460.46774193548384
payload.pull_request.number,mean,2017-09,Glyph,
payload.pull_request.number,mean,2017-09,Gnuplot,1627.060606060606
payload.pull_request.number,mean,2017-09,Go,3341.1323022795573
payload.pull_request.number,mean,2017-09,Gosu,1041.219512195122
payload.pull_request.number,mean,2017-09,Grammatical Framework,
payload.pull_request.number,mean,2017-09,Groff,3.1666666666666665
payload.pull_request.number,mean,2017-09,Groovy,369.02321506789315
payload.pull_request.number,mean,2017-09,HCL,455.8813559322034
payload.pull_request.number,mean,2017-09,HLSL,63.5
payload.pull_request.number,mean,2017-09,HTML,501.38666866987177
payload.pull_request.number,mean,2017-09,Hack,237.62962962962962
payload.pull_request.number,mean,2017-09,Handlebars,
payload.pull_request.number,mean,2017-09,Harbour,121.0
payload.pull_request.number,mean,2017-09,Haskell,530.0436817472699
payload.pull_request.number,mean,2017-09,Haxe,751.3632075471698
payload.pull_request.number,mean,2017-09,Hy,
payload.pull_request.number,mean,2017-09,HyPhy,599.8947368421053
payload.pull_request.number,mean,2017-09,IDL,38.54545454545455
payload.pull_request.number,mean,2017-09,IGOR Pro,5.625
payload.pull_request.number,mean,2017-09,Idris,36.22222222222222
payload.pull_request.number,mean,2017-09,Inform 7,916.6938775510204
payload.pull_request.number,mean,2017-09,Inno Setup,206.6
payload.pull_request.number,mean,2017-09,Io,58.0
payload.pull_request.number,mean,2017-09,Isabelle,302.0
payload.pull_request.number,mean,2017-09,Jasmin,4.0
payload.pull_request.number,mean,2017-09,Java,1246.8556944480094
payload.pull_request.number,mean,2017-09,JavaScript,612.6816995487924
payload.pull_request.number,mean,2017-09,Jolie,
payload.pull_request.number,mean,2017-09,Julia,6027.121150933872
payload.pull_request.number,mean,2017-09,Jupyter Notebook,115.02645011600929
payload.pull_request.number,mean,2017-09,KiCad,18.5625
payload.pull_request.number,mean,2017-09,Kotlin,494.9802608389143
payload.pull_request.number,mean,2017-09,LLVM,96.71875
payload.pull_request.number,mean,2017-09,LOLCODE,4.4
payload.pull_request.number,mean,2017-09,LSL,153.23529411764707
payload.pull_request.number,mean,2017-09,LabVIEW,57.34782608695652
payload.pull_request.number,mean,2017-09,Lasso,
payload.pull_request.number,mean,2017-09,Lean,23.444444444444443
payload.pull_request.number,mean,2017-09,Lex,22.571428571428573
payload.pull_request.number,mean,2017-09,LilyPond,35.0
payload.pull_request.number,mean,2017-09,Limbo,2.5
payload.pull_request.number,mean,2017-09,Liquid,139.36057692307693
payload.pull_request.number,mean,2017-09,LiveScript,147.94444444444446
payload.pull_request.number,mean,2017-09,Logos,1213.7033898305085
payload.pull_request.number,mean,2017-09,Logtalk,41.833333333333336
payload.pull_request.number,mean,2017-09,LookML,22.823529411764707
payload.pull_request.number,mean,2017-09,LoomScript,10.0
payload.pull_request.number,mean,2017-09,Lua,442.1983579638752
payload.pull_request.number,mean,2017-09,M,18.77777777777778
payload.pull_request.number,mean,2017-09,M4,80.0909090909091
payload.pull_request.number,mean,2017-09,MAXScript,2649.157894736842
payload.pull_request.number,mean,2017-09,MQL4,1.5
payload.pull_request.number,mean,2017-09,MQL5,3.6666666666666665
payload.pull_request.number,mean,2017-09,Makefile,479.1630769230769
payload.pull_request.number,mean,2017-09,Mako,114.75
payload.pull_request.number,mean,2017-09,Mask,20.0
payload.pull_request.number,mean,2017-09,Mathematica,26.128440366972477
payload.pull_request.number,mean,2017-09,Matlab,90.92873051224944
payload.pull_request.number,mean,2017-09,Max,24.066666666666666
payload.pull_request.number,mean,2017-09,Mercury,14.0
payload.pull_request.number,mean,2017-09,Meson,1.0
payload.pull_request.number,mean,2017-09,Metal,
payload.pull_request.number,mean,2017-09,Modelica,1026.827027027027
payload.pull_request.number,mean,2017-09,Modula-2,
payload.pull_request.number,mean,2017-09,MoonScript,130.0
payload.pull_request.number,mean,2017-09,NCL,95.1875
payload.pull_request.number,mean,2017-09,NSIS,51.85897435897436
payload.pull_request.number,mean,2017-09,Nemerle,
payload.pull_request.number,mean,2017-09,NetLogo,167.2
payload.pull_request.number,mean,2017-09,NewLisp,23.666666666666668
payload.pull_request.number,mean,2017-09,Nginx,27.0
payload.pull_request.number,mean,2017-09,Nim,1948.6444444444444
payload.pull_request.number,mean,2017-09,Nimrod,2.0
payload.pull_request.number,mean,2017-09,Nix,24110.674418604653
payload.pull_request.number,mean,2017-09,OCaml,2385.954682779456
payload.pull_request.number,mean,2017-09,Objective-C,601.2516354121238
payload.pull_request.number,mean,2017-09,Objective-C++,266.8095238095238
payload.pull_request.number,mean,2017-09,Objective-J,686.7105263157895
payload.pull_request.number,mean,2017-09,OpenEdge ABL,65.82926829268293
payload.pull_request.number,mean,2017-09,OpenSCAD,11.227272727272727
payload.pull_request.number,mean,2017-09,P4,829.3265306122449
payload.pull_request.number,mean,2017-09,PAWN,124.33333333333333
payload.pull_request.number,mean,2017-09,PHP,1207.4550290135396
payload.pull_request.number,mean,2017-09,PLSQL,325.51836734693876
payload.pull_request.number,mean,2017-09,PLpgSQL,857.3241106719368
payload.pull_request.number,mean,2017-09,POV-Ray SDL,504.25
payload.pull_request.number,mean,2017-09,Pan,179.0
payload.pull_request.number,mean,2017-09,Papyrus,5.5
payload.pull_request.number,mean,2017-09,Parrot,
payload.pull_request.number,mean,2017-09,Pascal,97.72413793103448
payload.pull_request.number,mean,2017-09,Pep8,7.5
payload.pull_request.number,mean,2017-09,Perl,1007.5155517682148
payload.pull_request.number,mean,2017-09,Perl 6,628.3926940639269
payload.pull_request.number,mean,2017-09,Perl6,15.304347826086957
payload.pull_request.number,mean,2017-09,PicoLisp,
payload.pull_request.number,mean,2017-09,PigLatin,
payload.pull_request.number,mean,2017-09,Pony,1152.735294117647
payload.pull_request.number,mean,2017-09,PostScript,446.65895953757223
payload.pull_request.number,mean,2017-09,PowerBuilder,139.5
payload.pull_request.number,mean,2017-09,PowerShell,3042.339907006574
payload.pull_request.number,mean,2017-09,Processing,42.18120805369127
payload.pull_request.number,mean,2017-09,Prolog,141.94230769230768
payload.pull_request.number,mean,2017-09,Propeller Spin,7.5
payload.pull_request.number,mean,2017-09,Protocol Buffer,165.62325581395348
payload.pull_request.number,mean,2017-09,Puppet,1771.5892420537898
payload.pull_request.number,mean,2017-09,Pure Data,17.714285714285715
payload.pull_request.number,mean,2017-09,PureBasic,18.333333333333332
payload.pull_request.number,mean,2017-09,PureScript,66.43169398907104
payload.pull_request.number,mean,2017-09,Python,1461.6937141738365
payload.pull_request.number,mean,2017-09,QML,96.1324200913242
payload.pull_request.number,mean,2017-09,QMake,2.2857142857142856
payload.pull_request.number,mean,2017-09,R,148.77099737532808
payload.pull_request.number,mean,2017-09,RAML,71.01785714285714
payload.pull_request.number,mean,2017-09,Racket,246.21387283236993
payload.pull_request.number,mean,2017-09,Ragel,224.25
payload.pull_request.number,mean,2017-09,Ragel in Ruby Host,39.0
payload.pull_request.number,mean,2017-09,Rascal,141.28571428571428
payload.pull_request.number,mean,2017-09,Rebol,5.833333333333333
payload.pull_request.number,mean,2017-09,Red,1404.2121212121212
payload.pull_request.number,mean,2017-09,Ren'Py,622.45
payload.pull_request.number,mean,2017-09,RenderScript,149.0
payload.pull_request.number,mean,2017-09,Ring,288.1
payload.pull_request.number,mean,2017-09,RobotFramework,176.0595238095238
payload.pull_request.number,mean,2017-09,Roff,326.9709090909091
payload.pull_request.number,mean,2017-09,Ruby,5682.61392698474
payload.pull_request.number,mean,2017-09,Rust,3620.0009475080537
payload.pull_request.number,mean,2017-09,SAS,27.058823529411764
payload.pull_request.number,mean,2017-09,SMT,1007.0588235294117
payload.pull_request.number,mean,2017-09,SQF,290.25116279069766
payload.pull_request.number,mean,2017-09,SQLPL,56.68939393939394
payload.pull_request.number,mean,2017-09,SRecode Template,2.090909090909091
payload.pull_request.number,mean,2017-09,SaltStack,191.14644351464435
payload.pull_request.number,mean,2017-09,Scala,1535.9906373784659
payload.pull_request.number,mean,2017-09,Scheme,839.438596491228
payload.pull_request.number,mean,2017-09,Scilab,79.39285714285714
payload.pull_request.number,mean,2017-09,Self,11.0
payload.pull_request.number,mean,2017-09,ShaderLab,22.695652173913043
payload.pull_request.number,mean,2017-09,Shell,553.701774691358
payload.pull_request.number,mean,2017-09,Shen,
payload.pull_request.number,mean,2017-09,Slash,989.5714285714286
payload.pull_request.number,mean,2017-09,Smali,24.1
payload.pull_request.number,mean,2017-09,Smalltalk,284.6166666666667
payload.pull_request.number,mean,2017-09,Smarty,1272.2571103526734
payload.pull_request.number,mean,2017-09,SourcePawn,129.46428571428572
payload.pull_request.number,mean,2017-09,Squirrel,161.21428571428572
payload.pull_request.number,mean,2017-09,Stan,2072.5333333333333
payload.pull_request.number,mean,2017-09,Standard ML,220.53205128205127
payload.pull_request.number,mean,2017-09,Stata,4.827586206896552
payload.pull_request.number,mean,2017-09,SuperCollider,4.277777777777778
payload.pull_request.number,mean,2017-09,Swift,199.42530590291784
payload.pull_request.number,mean,2017-09,SystemVerilog,16.962962962962962
payload.pull_request.number,mean,2017-09,TI Program,
payload.pull_request.number,mean,2017-09,Tcl,503.52763819095475
payload.pull_request.number,mean,2017-09,TeX,125.10183066361556
payload.pull_request.number,mean,2017-09,Terra,227.5
payload.pull_request.number,mean,2017-09,Thrift,66.46153846153847
payload.pull_request.number,mean,2017-09,Turing,2.5
payload.pull_request.number,mean,2017-09,TypeScript,1326.6914645245538
payload.pull_request.number,mean,2017-09,Uno,30.0
payload.pull_request.number,mean,2017-09,UnrealScript,65.58620689655173
payload.pull_request.number,mean,2017-09,VCL,
payload.pull_request.number,mean,2017-09,VHDL,77.69333333333333
payload.pull_request.number,mean,2017-09,Vala,130.2453531598513
payload.pull_request.number,mean,2017-09,Verilog,19.455696202531644
payload.pull_request.number,mean,2017-09,Vim script,716.4048140043764
payload.pull_request.number,mean,2017-09,VimL,16.350877192982455
payload.pull_request.number,mean,2017-09,Visual Basic,541.8498349834983
payload.pull_request.number,mean,2017-09,Volt,3.0
payload.pull_request.number,mean,2017-09,Vue,446.4333764553687
payload.pull_request.number,mean,2017-09,Web Ontology Language,4463.807692307692
payload.pull_request.number,mean,2017-09,WebAssembly,345.44444444444446
payload.pull_request.number,mean,2017-09,WebIDL,5.0
payload.pull_request.number,mean,2017-09,X10,23.0
payload.pull_request.number,mean,2017-09,XC,53.30357142857143
payload.pull_request.number,mean,2017-09,XProc,4.5
payload.pull_request.number,mean,2017-09,XQuery,167.37209302325581
payload.pull_request.number,mean,2017-09,XSLT,774.6483632523759
payload.pull_request.number,mean,2017-09,Xojo,11.0
payload.pull_request.number,mean,2017-09,Xtend,373.4237288135593
payload.pull_request.number,mean,2017-09,Yacc,55.16949152542373
payload.pull_request.number,mean,2017-09,Zephir,6.0
payload.pull_request.number,mean,2017-09,eC,
payload.pull_request.number,mean,2017-09,nesC,81.19354838709677
payload.pull_request.number,mean,2017-09,ooc,1805.857142857143
payload.pull_request.number,mean,2017-09,wdl,
payload.pull_request.number,mean,2017-09,xBase,2.0
payload.pull_request.number,mean,2017-10,1C Enterprise,127.625
payload.pull_request.number,mean,2017-10,ABAP,653.0519480519481
payload.pull_request.number,mean,2017-10,AGS Script,178.0
payload.pull_request.number,mean,2017-10,AMPL,28.818181818181817
payload.pull_request.number,mean,2017-10,ANTLR,552.4347826086956
payload.pull_request.number,mean,2017-10,API Blueprint,88.98958333333333
payload.pull_request.number,mean,2017-10,APL,17.2
payload.pull_request.number,mean,2017-10,ASP,18.39917695473251
payload.pull_request.number,mean,2017-10,ATS,175.0
payload.pull_request.number,mean,2017-10,ActionScript,189.348623853211
payload.pull_request.number,mean,2017-10,Ada,34.32608695652174
payload.pull_request.number,mean,2017-10,Agda,94.5
payload.pull_request.number,mean,2017-10,Alloy,
payload.pull_request.number,mean,2017-10,AngelScript,26.72222222222222
payload.pull_request.number,mean,2017-10,ApacheConf,44.28125
payload.pull_request.number,mean,2017-10,Apex,347.1340206185567
payload.pull_request.number,mean,2017-10,AppleScript,30.52
payload.pull_request.number,mean,2017-10,Arc,32.0
payload.pull_request.number,mean,2017-10,Arduino,45.78077753779698
payload.pull_request.number,mean,2017-10,AspectJ,22.714285714285715
payload.pull_request.number,mean,2017-10,Assembly,420.3044247787611
payload.pull_request.number,mean,2017-10,Augeas,455.0
payload.pull_request.number,mean,2017-10,AutoHotkey,245.54
payload.pull_request.number,mean,2017-10,AutoIt,24.0
payload.pull_request.number,mean,2017-10,Awk,30.555555555555557
payload.pull_request.number,mean,2017-10,Ballerina,187.0
payload.pull_request.number,mean,2017-10,Batchfile,146.97058823529412
payload.pull_request.number,mean,2017-10,BitBake,180.93396226415095
payload.pull_request.number,mean,2017-10,BlitzBasic,1.0
payload.pull_request.number,mean,2017-10,Brainfuck,28.711111111111112
payload.pull_request.number,mean,2017-10,Brightscript,22.133333333333333
payload.pull_request.number,mean,2017-10,Bro,56.5
payload.pull_request.number,mean,2017-10,C,893.5312963267995
payload.pull_request.number,mean,2017-10,C#,1111.9086154207805
payload.pull_request.number,mean,2017-10,C++,2001.8203930131003
payload.pull_request.number,mean,2017-10,CLIPS,2.25
payload.pull_request.number,mean,2017-10,CMake,235.04565801253358
payload.pull_request.number,mean,2017-10,COBOL,32.054545454545455
payload.pull_request.number,mean,2017-10,CSS,188.3221522989371
payload.pull_request.number,mean,2017-10,CWeb,5.0
payload.pull_request.number,mean,2017-10,CartoCSS,1586.655172413793
payload.pull_request.number,mean,2017-10,Ceylon,175.33333333333334
payload.pull_request.number,mean,2017-10,Chapel,7193.014814814815
payload.pull_request.number,mean,2017-10,Cirru,
payload.pull_request.number,mean,2017-10,Clean,7.0
payload.pull_request.number,mean,2017-10,Clojure,512.756160164271
payload.pull_request.number,mean,2017-10,CoffeeScript,509.67533673943336
payload.pull_request.number,mean,2017-10,ColdFusion,1739.8950617283951
payload.pull_request.number,mean,2017-10,Common Lisp,278.4222222222222
payload.pull_request.number,mean,2017-10,Component Pascal,149.6153846153846
payload.pull_request.number,mean,2017-10,Cool,2.0
payload.pull_request.number,mean,2017-10,Coq,171.75
payload.pull_request.number,mean,2017-10,Crystal,1165.116402116402
payload.pull_request.number,mean,2017-10,Csound Document,62.0
payload.pull_request.number,mean,2017-10,Cucumber,
payload.pull_request.number,mean,2017-10,Cuda,34.888888888888886
payload.pull_request.number,mean,2017-10,D,2248.4424778761063
payload.pull_request.number,mean,2017-10,DIGITAL Command Language,408.030303030303
payload.pull_request.number,mean,2017-10,DM,10658.602882703777
payload.pull_request.number,mean,2017-10,DOT,
payload.pull_request.number,mean,2017-10,DTrace,22.0
payload.pull_request.number,mean,2017-10,Dart,2596.4945705824284
payload.pull_request.number,mean,2017-10,Delphi,
payload.pull_request.number,mean,2017-10,Diff,19.0
payload.pull_request.number,mean,2017-10,E,3.375
payload.pull_request.number,mean,2017-10,ECL,270.0
payload.pull_request.number,mean,2017-10,EQ,22.0
payload.pull_request.number,mean,2017-10,Eagle,44.75238095238095
payload.pull_request.number,mean,2017-10,Eiffel,292.0
payload.pull_request.number,mean,2017-10,Elixir,896.1283982967573
payload.pull_request.number,mean,2017-10,Elm,56.533029612756266
payload.pull_request.number,mean,2017-10,Emacs Lisp,1152.2867883995702
payload.pull_request.number,mean,2017-10,EmberScript,52.170731707317074
payload.pull_request.number,mean,2017-10,Erlang,687.0879249706917
payload.pull_request.number,mean,2017-10,F#,850.2394160583941
payload.pull_request.number,mean,2017-10,FLUX,
payload.pull_request.number,mean,2017-10,FORTRAN,66.66666666666667
payload.pull_request.number,mean,2017-10,Factor,1563.3333333333333
payload.pull_request.number,mean,2017-10,Forth,23.36842105263158
payload.pull_request.number,mean,2017-10,Fortran,1036.7742424242424
payload.pull_request.number,mean,2017-10,FreeMarker,954.6082474226804
payload.pull_request.number,mean,2017-10,GAMS,25.1
payload.pull_request.number,mean,2017-10,GAP,1120.877192982456
payload.pull_request.number,mean,2017-10,GCC Machine Description,5858.577777777778
payload.pull_request.number,mean,2017-10,GDB,
payload.pull_request.number,mean,2017-10,GDScript,22.46511627906977
payload.pull_request.number,mean,2017-10,GLSL,46.51428571428571
payload.pull_request.number,mean,2017-10,Game Maker Language,430.7631578947368
payload.pull_request.number,mean,2017-10,Genshi,
payload.pull_request.number,mean,2017-10,Gherkin,199.23076923076923
payload.pull_request.number,mean,2017-10,Glyph,
payload.pull_request.number,mean,2017-10,Gnuplot,1187.3921568627452
payload.pull_request.number,mean,2017-10,Go,3191.8901667990467
payload.pull_request.number,mean,2017-10,Gosu,1376.4418604651162
payload.pull_request.number,mean,2017-10,Grammatical Framework,11.333333333333334
payload.pull_request.number,mean,2017-10,Groff,7.333333333333333
payload.pull_request.number,mean,2017-10,Groovy,423.4221085759245
payload.pull_request.number,mean,2017-10,HCL,443.3949645948072
payload.pull_request.number,mean,2017-10,HLSL,114.5609756097561
payload.pull_request.number,mean,2017-10,HTML,659.2803861167911
payload.pull_request.number,mean,2017-10,Hack,155.6764705882353
payload.pull_request.number,mean,2017-10,Handlebars,
payload.pull_request.number,mean,2017-10,Harbour,134.75
payload.pull_request.number,mean,2017-10,Haskell,492.68357933579335
payload.pull_request.number,mean,2017-10,Haxe,662.2045454545455
payload.pull_request.number,mean,2017-10,Hy,
payload.pull_request.number,mean,2017-10,HyPhy,672.6923076923077
payload.pull_request.number,mean,2017-10,IDL,12.75
payload.pull_request.number,mean,2017-10,IGOR Pro,24.5
payload.pull_request.number,mean,2017-10,Idris,16.533333333333335
payload.pull_request.number,mean,2017-10,Inform 7,975.3947368421053
payload.pull_request.number,mean,2017-10,Inno Setup,159.1764705882353
payload.pull_request.number,mean,2017-10,Io,1.0
payload.pull_request.number,mean,2017-10,Isabelle,456.8
payload.pull_request.number,mean,2017-10,Jasmin,
payload.pull_request.number,mean,2017-10,Java,1026.9748393246443
payload.pull_request.number,mean,2017-10,JavaScript,669.7147158331164
payload.pull_request.number,mean,2017-10,Jolie,
payload.pull_request.number,mean,2017-10,Julia,6435.390649350649
payload.pull_request.number,mean,2017-10,Jupyter Notebook,100.96431034482758
payload.pull_request.number,mean,2017-10,KiCad,18.666666666666668
payload.pull_request.number,mean,2017-10,Kotlin,380.3347062053817
payload.pull_request.number,mean,2017-10,LLVM,158.62790697674419
payload.pull_request.number,mean,2017-10,LOLCODE,
payload.pull_request.number,mean,2017-10,LSL,160.6875
payload.pull_request.number,mean,2017-10,LabVIEW,81.33333333333333
payload.pull_request.number,mean,2017-10,Lasso,167.25
payload.pull_request.number,mean,2017-10,Lean,22.0
payload.pull_request.number,mean,2017-10,Lex,2.0714285714285716
payload.pull_request.number,mean,2017-10,LilyPond,680.4782608695652
payload.pull_request.number,mean,2017-10,Limbo,4.5
payload.pull_request.number,mean,2017-10,Liquid,125.87943262411348
payload.pull_request.number,mean,2017-10,LiveScript,377.8333333333333
payload.pull_request.number,mean,2017-10,Logos,1484.2962962962963
payload.pull_request.number,mean,2017-10,Logtalk,1.0
payload.pull_request.number,mean,2017-10,LookML,23.21276595744681
payload.pull_request.number,mean,2017-10,LoomScript,3.5
payload.pull_request.number,mean,2017-10,Lua,581.8290568654646
payload.pull_request.number,mean,2017-10,M,18.466666666666665
payload.pull_request.number,mean,2017-10,M4,112.1625
payload.pull_request.number,mean,2017-10,MAXScript,2799.8444444444444
payload.pull_request.number,mean,2017-10,MQL4,3.5
payload.pull_request.number,mean,2017-10,MQL5,
payload.pull_request.number,mean,2017-10,Makefile,486.76200417536535
payload.pull_request.number,mean,2017-10,Mako,79.17647058823529
payload.pull_request.number,mean,2017-10,Mask,23.75
payload.pull_request.number,mean,2017-10,Mathematica,40.7
payload.pull_request.number,mean,2017-10,Matlab,134.3183421516755
payload.pull_request.number,mean,2017-10,Max,3.0
payload.pull_request.number,mean,2017-10,Mercury,1.6
payload.pull_request.number,mean,2017-10,Meson,1.5
payload.pull_request.number,mean,2017-10,Metal,
payload.pull_request.number,mean,2017-10,Modelica,1135.7491638795987
payload.pull_request.number,mean,2017-10,Modula-2,
payload.pull_request.number,mean,2017-10,MoonScript,146.63636363636363
payload.pull_request.number,mean,2017-10,NCL,107.35483870967742
payload.pull_request.number,mean,2017-10,NSIS,119.60655737704919
payload.pull_request.number,mean,2017-10,Nemerle,
payload.pull_request.number,mean,2017-10,NetLogo,10.291666666666666
payload.pull_request.number,mean,2017-10,NewLisp,73.875
payload.pull_request.number,mean,2017-10,Nginx,18.68686868686869
payload.pull_request.number,mean,2017-10,Nim,2384.7157894736843
payload.pull_request.number,mean,2017-10,Nimrod,2.4
payload.pull_request.number,mean,2017-10,Nix,24461.729613733907
payload.pull_request.number,mean,2017-10,OCaml,2586.767036450079
payload.pull_request.number,mean,2017-10,Objective-C,648.0228850121929
payload.pull_request.number,mean,2017-10,Objective-C++,486.36507936507934
payload.pull_request.number,mean,2017-10,Objective-J,176.5
payload.pull_request.number,mean,2017-10,OpenEdge ABL,76.30232558139535
payload.pull_request.number,mean,2017-10,OpenSCAD,14.333333333333334
payload.pull_request.number,mean,2017-10,P4,733.6923076923077
payload.pull_request.number,mean,2017-10,PAWN,16.2
payload.pull_request.number,mean,2017-10,PHP,1116.9967036687276
payload.pull_request.number,mean,2017-10,PLSQL,224.59672131147542
payload.pull_request.number,mean,2017-10,PLpgSQL,645.6425648021828
payload.pull_request.number,mean,2017-10,POV-Ray SDL,559.7692307692307
payload.pull_request.number,mean,2017-10,Pan,123.33333333333333
payload.pull_request.number,mean,2017-10,Papyrus,11.4
payload.pull_request.number,mean,2017-10,Parrot,66.0
payload.pull_request.number,mean,2017-10,Pascal,126.36170212765957
payload.pull_request.number,mean,2017-10,Pep8,
payload.pull_request.number,mean,2017-10,Perl,868.8370824812542
payload.pull_request.number,mean,2017-10,Perl 6,518.6121495327103
payload.pull_request.number,mean,2017-10,Perl6,14.083333333333334
payload.pull_request.number,mean,2017-10,PicoLisp,1227.0
payload.pull_request.number,mean,2017-10,PigLatin,10.0
payload.pull_request.number,mean,2017-10,Pony,1296.5
payload.pull_request.number,mean,2017-10,PostScript,515.2146341463415
payload.pull_request.number,mean,2017-10,PowerBuilder,
payload.pull_request.number,mean,2017-10,PowerShell,3496.956502038967
payload.pull_request.number,mean,2017-10,Processing,53.81481481481482
payload.pull_request.number,mean,2017-10,Prolog,145.93893129770993
payload.pull_request.number,mean,2017-10,Propeller Spin,14.0
payload.pull_request.number,mean,2017-10,Protocol Buffer,90.98076923076923
payload.pull_request.number,mean,2017-10,Puppet,1142.4730473047305
payload.pull_request.number,mean,2017-10,Pure Data,14.666666666666666
payload.pull_request.number,mean,2017-10,PureBasic,3.0
payload.pull_request.number,mean,2017-10,PureScript,75.0360824742268
payload.pull_request.number,mean,2017-10,Python,1522.226951425273
payload.pull_request.number,mean,2017-10,QML,163.51626016260164
payload.pull_request.number,mean,2017-10,QMake,2.0833333333333335
payload.pull_request.number,mean,2017-10,R,133.15014925373134
payload.pull_request.number,mean,2017-10,RAML,79.2
payload.pull_request.number,mean,2017-10,Racket,269.1066666666667
payload.pull_request.number,mean,2017-10,Ragel,270.8181818181818
payload.pull_request.number,mean,2017-10,Ragel in Ruby Host,
payload.pull_request.number,mean,2017-10,Rascal,277.8125
payload.pull_request.number,mean,2017-10,Rebol,2.4285714285714284
payload.pull_request.number,mean,2017-10,Red,1233.0
payload.pull_request.number,mean,2017-10,Ren'Py,194.69117647058823
payload.pull_request.number,mean,2017-10,RenderScript,
payload.pull_request.number,mean,2017-10,Ring,278.0
